time;AAN155Free;AAN155_Ba
446,77734;5,30E+01;7,31E+02
447,3877;4,80E+01;7,93E+02
447,998;5,50E+01;7,75E+02
448,6084;4,40E+01;7,59E+02
449,21875;3,30E+01;7,73E+02
449,8291;3,60E+01;7,62E+02
450,43945;4,20E+01;8,29E+02
451,0498;4,10E+01;7,29E+02
451,66016;4,00E+01;7,94E+02
452,27051;3,40E+01;7,98E+02
452,88086;3,40E+01;7,60E+02
453,49121;3,70E+01;7,54E+02
454,10156;4,60E+01;7,69E+02
454,71191;3,30E+01;7,91E+02
455,32227;2,90E+01;7,48E+02
455,93262;3,90E+01;7,82E+02
456,543;3,90E+01;7,52E+02
457,15332;4,50E+01;7,80E+02
457,76367;3,80E+01;7,79E+02
458,374;4,10E+01;7,84E+02
458,98438;3,20E+01;7,77E+02
459,59473;3,30E+01;7,52E+02
460,20508;4,10E+01;7,71E+02
460,81543;4,00E+01;7,60E+02
461,42578;3,30E+01;7,71E+02
462,03613;4,10E+01;7,65E+02
462,64648;3,60E+01;7,40E+02
463,25684;3,70E+01;7,81E+02
463,86719;2,80E+01;7,45E+02
464,47754;4,60E+01;7,61E+02
465,08789;4,20E+01;7,21E+02
465,69824;5,60E+01;7,74E+02
466,30859;4,70E+01;7,87E+02
466,91895;4,40E+01;7,57E+02
467,5293;3,50E+01;8,02E+02
468,13965;4,10E+01;7,65E+02
468,75;3,60E+01;7,25E+02
469,36035;2,70E+01;7,78E+02
469,9707;3,20E+01;7,69E+02
470,58105;4,10E+01;7,90E+02
471,19141;3,70E+01;7,73E+02
471,80176;3,10E+01;7,76E+02
472,41211;3,90E+01;7,84E+02
473,02246;4,10E+01;8,18E+02
473,63281;3,30E+01;7,60E+02
474,24316;2,80E+01;7,84E+02
474,85352;4,20E+01;7,44E+02
475,46387;3,10E+01;7,37E+02
476,07422;4,60E+01;7,31E+02
476,68457;3,00E+01;7,32E+02
477,29492;2,90E+01;7,35E+02
477,90527;2,80E+01;7,89E+02
478,51563;4,70E+01;7,89E+02
479,126;2,70E+01;7,46E+02
479,73633;4,00E+01;7,79E+02
480,34668;4,10E+01;7,80E+02
480,957;2,80E+01;7,53E+02
481,56738;2,90E+01;7,95E+02
482,17773;2,80E+01;7,64E+02
482,78809;4,50E+01;7,30E+02
483,39844;3,60E+01;7,57E+02
484,00879;2,80E+01;7,30E+02
484,61914;3,40E+01;7,73E+02
485,22949;2,70E+01;7,21E+02
485,83984;3,30E+01;7,48E+02
486,4502;3,40E+01;7,54E+02
487,06055;3,50E+01;7,59E+02
487,6709;3,40E+01;7,78E+02
488,28125;3,70E+01;7,13E+02
488,8916;3,50E+01;7,43E+02
489,502;3,20E+01;7,63E+02
490,1123;3,70E+01;7,85E+02
490,72266;3,60E+01;7,28E+02
491,333;2,80E+01;7,68E+02
491,94336;3,00E+01;7,13E+02
492,55371;4,00E+01;7,41E+02
493,16406;3,30E+01;7,68E+02
493,77441;5,10E+01;7,35E+02
494,38477;2,80E+01;7,31E+02
494,99512;4,00E+01;7,67E+02
495,60547;2,50E+01;7,80E+02
496,21582;3,50E+01;7,40E+02
496,82617;3,30E+01;7,80E+02
497,43652;3,40E+01;7,56E+02
498,04688;4,00E+01;7,54E+02
498,65723;3,20E+01;7,37E+02
499,26758;3,10E+01;7,43E+02
499,87793;4,10E+01;7,21E+02
500,48828;4,70E+01;7,54E+02
501,09863;2,90E+01;7,55E+02
501,709;2,70E+01;7,55E+02
502,31934;2,40E+01;6,75E+02
502,92969;4,50E+01;7,61E+02
503,54;2,90E+01;7,08E+02
504,15039;2,60E+01;7,09E+02
504,76074;3,40E+01;7,98E+02
505,37109;3,40E+01;6,98E+02
505,98145;3,30E+01;6,84E+02
506,5918;2,60E+01;7,48E+02
507,20215;2,80E+01;7,45E+02
507,8125;4,40E+01;6,90E+02
508,42285;3,50E+01;7,48E+02
509,0332;4,00E+01;7,36E+02
509,64355;3,10E+01;7,16E+02
510,25391;3,00E+01;7,11E+02
510,86426;3,40E+01;7,32E+02
511,47461;3,30E+01;7,43E+02
512,085;3,40E+01;7,95E+02
512,69531;4,20E+01;6,99E+02
513,30566;3,10E+01;7,57E+02
513,916;3,60E+01;7,51E+02
514,52637;2,10E+01;7,33E+02
515,13672;3,30E+01;6,59E+02
515,74707;2,70E+01;7,57E+02
516,35742;3,10E+01;7,23E+02
516,96777;2,30E+01;7,03E+02
517,57813;3,70E+01;7,60E+02
518,18848;2,90E+01;7,63E+02
518,79883;2,20E+01;7,14E+02
519,40918;3,60E+01;7,14E+02
520,01953;2,60E+01;7,76E+02
520,62988;2,80E+01;7,07E+02
521,24023;3,50E+01;7,22E+02
521,85059;3,80E+01;7,08E+02
522,46094;3,60E+01;7,54E+02
523,07129;3,20E+01;7,33E+02
523,68164;2,60E+01;7,36E+02
524,292;3,50E+01;7,06E+02
524,90234;2,40E+01;7,05E+02
525,5127;3,60E+01;7,25E+02
526,123;3,70E+01;7,05E+02
526,7334;2,70E+01;6,97E+02
527,34375;3,10E+01;6,93E+02
527,9541;3,60E+01;7,26E+02
528,56445;2,80E+01;7,47E+02
529,1748;3,50E+01;6,85E+02
529,78516;2,80E+01;6,63E+02
530,39551;4,20E+01;6,74E+02
531,00586;2,60E+01;7,19E+02
531,61621;2,40E+01;7,05E+02
532,22656;3,20E+01;7,20E+02
532,83691;2,50E+01;7,07E+02
533,44727;3,00E+01;7,04E+02
534,05762;2,20E+01;6,84E+02
534,668;3,50E+01;7,33E+02
535,27832;2,60E+01;7,36E+02
535,88867;3,10E+01;6,70E+02
536,499;2,30E+01;7,23E+02
537,10938;3,20E+01;6,84E+02
537,71973;3,50E+01;7,02E+02
538,33008;2,90E+01;6,69E+02
538,94043;2,90E+01;7,14E+02
539,55078;3,50E+01;6,66E+02
540,16113;3,50E+01;7,22E+02
540,77148;3,00E+01;7,38E+02
541,38184;3,40E+01;6,95E+02
541,99219;3,00E+01;7,06E+02
542,60254;3,20E+01;6,81E+02
543,21289;3,60E+01;6,70E+02
543,82324;3,40E+01;6,92E+02
544,43359;2,60E+01;6,69E+02
545,04395;2,90E+01;7,23E+02
545,6543;3,10E+01;7,53E+02
546,26465;3,30E+01;6,48E+02
546,875;2,10E+01;7,16E+02
547,48535;4,20E+01;7,06E+02
548,0957;2,30E+01;6,78E+02
548,70605;2,10E+01;6,78E+02
549,31641;2,90E+01;6,74E+02
549,92676;2,60E+01;6,62E+02
550,53711;3,10E+01;6,66E+02
551,14746;3,00E+01;7,04E+02
551,75781;2,50E+01;7,08E+02
552,36816;2,70E+01;6,81E+02
552,97852;2,60E+01;6,61E+02
553,58887;3,00E+01;6,61E+02
554,19922;3,10E+01;7,12E+02
554,80957;3,20E+01;7,05E+02
555,41992;3,20E+01;6,91E+02
556,03027;1,60E+01;6,85E+02
556,64063;2,40E+01;6,59E+02
557,251;3,20E+01;7,00E+02
557,86133;3,10E+01;6,95E+02
558,47168;3,00E+01;6,51E+02
559,082;2,70E+01;6,61E+02
559,69238;3,60E+01;6,79E+02
560,30273;3,30E+01;7,01E+02
560,91309;2,70E+01;6,52E+02
561,52344;2,40E+01;6,21E+02
562,13379;2,70E+01;6,67E+02
562,74414;3,10E+01;7,11E+02
563,35449;3,90E+01;6,88E+02
563,96484;2,20E+01;6,94E+02
564,5752;2,60E+01;6,69E+02
565,18555;2,90E+01;6,85E+02
565,7959;3,00E+01;7,00E+02
566,40625;2,20E+01;6,95E+02
567,0166;3,90E+01;7,06E+02
567,627;2,90E+01;7,03E+02
568,2373;3,90E+01;6,60E+02
568,84766;2,90E+01;7,03E+02
569,458;2,70E+01;6,87E+02
570,06836;2,30E+01;7,03E+02
570,67871;3,80E+01;6,48E+02
571,28906;3,30E+01;7,11E+02
571,89941;2,70E+01;6,78E+02
572,50977;2,90E+01;6,87E+02
573,12012;3,20E+01;7,14E+02
573,73047;2,30E+01;6,49E+02
574,34082;1,70E+01;6,47E+02
574,95117;2,90E+01;7,08E+02
575,56152;3,60E+01;6,99E+02
576,17188;2,50E+01;6,78E+02
576,78223;2,80E+01;6,26E+02
577,39258;2,60E+01;6,30E+02
578,00293;2,10E+01;6,81E+02
578,61328;3,20E+01;6,82E+02
579,22363;2,60E+01;6,89E+02
579,834;1,80E+01;6,55E+02
580,44434;1,50E+01;7,16E+02
581,05469;2,60E+01;6,39E+02
581,665;3,40E+01;6,66E+02
582,27539;2,10E+01;6,70E+02
582,88574;3,20E+01;6,14E+02
583,49609;3,20E+01;7,53E+02
584,10645;2,20E+01;6,41E+02
584,7168;2,10E+01;6,66E+02
585,32715;3,20E+01;6,57E+02
585,9375;3,00E+01;6,50E+02
586,54785;2,50E+01;6,45E+02
587,1582;1,90E+01;6,55E+02
587,76855;4,00E+01;6,15E+02
588,37891;2,60E+01;6,62E+02
588,98926;2,60E+01;6,57E+02
589,59961;1,80E+01;6,29E+02
590,21;1,80E+01;6,51E+02
590,82031;2,70E+01;6,72E+02
591,43066;2,00E+01;6,68E+02
592,041;2,50E+01;6,72E+02
592,65137;3,20E+01;6,72E+02
593,26172;2,90E+01;6,51E+02
593,87207;2,30E+01;6,75E+02
594,48242;2,50E+01;6,67E+02
595,09277;2,40E+01;6,63E+02
595,70313;3,50E+01;6,27E+02
596,31348;2,80E+01;6,71E+02
596,92383;2,10E+01;6,78E+02
597,53418;2,10E+01;6,06E+02
598,14453;2,60E+01;6,03E+02
598,75488;2,90E+01;6,58E+02
599,36523;2,70E+01;6,06E+02
599,97559;2,80E+01;6,55E+02
600,58594;3,10E+01;6,70E+02
601,19629;2,80E+01;6,80E+02
601,80664;2,90E+01;6,31E+02
602,417;2,00E+01;6,16E+02
603,02734;3,00E+01;6,80E+02
603,6377;1,80E+01;6,35E+02
604,248;2,80E+01;6,39E+02
604,8584;2,80E+01;6,02E+02
605,46875;2,80E+01;6,33E+02
606,0791;2,40E+01;6,48E+02
606,68945;2,10E+01;6,92E+02
607,2998;2,00E+01;6,54E+02
607,91016;2,40E+01;6,69E+02
608,52051;2,80E+01;6,43E+02
609,13086;2,00E+01;6,42E+02
609,74121;2,60E+01;6,58E+02
610,35156;2,50E+01;6,22E+02
610,96191;2,00E+01;6,50E+02
611,57227;2,80E+01;6,53E+02
612,18262;2,70E+01;6,49E+02
612,793;2,30E+01;6,46E+02
613,40332;2,80E+01;7,14E+02
614,01367;2,30E+01;6,16E+02
614,624;2,90E+01;6,49E+02
615,23438;2,60E+01;6,26E+02
615,84473;2,40E+01;6,18E+02
616,45508;2,30E+01;6,02E+02
617,06543;2,70E+01;6,00E+02
617,67578;2,10E+01;6,21E+02
618,28613;2,80E+01;6,25E+02
618,89648;1,70E+01;6,55E+02
619,50684;2,00E+01;6,70E+02
620,11719;2,80E+01;6,07E+02
620,72754;2,50E+01;6,24E+02
621,33789;2,20E+01;6,97E+02
621,94824;4,20E+01;6,51E+02
622,55859;2,50E+01;6,75E+02
623,16895;1,70E+01;6,26E+02
623,7793;2,30E+01;6,47E+02
624,38965;2,40E+01;5,75E+02
625;1,60E+01;6,16E+02
625,61035;2,40E+01;6,51E+02
626,2207;3,00E+01;6,09E+02
626,83105;2,40E+01;6,46E+02
627,44141;2,70E+01;6,44E+02
628,05176;3,20E+01;6,49E+02
628,66211;3,00E+01;6,22E+02
629,27246;1,70E+01;6,18E+02
629,88281;2,40E+01;6,20E+02
630,49316;1,90E+01;6,55E+02
631,10352;2,30E+01;6,43E+02
631,71387;2,40E+01;6,54E+02
632,32422;1,80E+01;6,16E+02
632,93457;2,70E+01;6,07E+02
633,54492;2,60E+01;6,26E+02
634,15527;2,20E+01;6,33E+02
634,76563;1,80E+01;6,07E+02
635,376;2,60E+01;5,68E+02
635,98633;2,40E+01;6,26E+02
636,59668;2,20E+01;5,70E+02
637,207;2,50E+01;6,63E+02
637,81738;2,60E+01;6,13E+02
638,42773;1,80E+01;6,58E+02
639,03809;1,80E+01;6,39E+02
639,64844;2,20E+01;6,07E+02
640,25879;2,30E+01;6,49E+02
640,86914;1,90E+01;6,31E+02
641,47949;2,00E+01;6,19E+02
642,08984;1,40E+01;6,21E+02
642,7002;2,10E+01;5,61E+02
643,31055;2,00E+01;6,15E+02
643,9209;2,40E+01;6,22E+02
644,53125;2,30E+01;6,41E+02
645,1416;2,10E+01;6,24E+02
645,752;2,20E+01;5,82E+02
646,3623;3,30E+01;6,26E+02
646,97266;2,50E+01;6,25E+02
647,583;2,00E+01;6,13E+02
648,19336;1,90E+01;5,70E+02
648,80371;2,00E+01;6,80E+02
649,41406;2,40E+01;6,01E+02
650,02441;2,50E+01;5,94E+02
650,63477;3,00E+01;6,05E+02
651,24512;2,30E+01;6,21E+02
651,85547;3,80E+01;6,76E+02
652,46582;1,60E+01;6,03E+02
653,07617;2,10E+01;6,21E+02
653,68652;1,90E+01;6,41E+02
654,29688;1,70E+01;6,67E+02
654,90723;1,60E+01;6,24E+02
655,51758;2,70E+01;5,81E+02
656,12793;1,60E+01;6,07E+02
656,73828;1,70E+01;6,30E+02
657,34863;2,40E+01;6,14E+02
657,959;2,50E+01;5,98E+02
658,56934;1,60E+01;6,03E+02
659,17969;1,80E+01;6,40E+02
659,79;2,20E+01;6,32E+02
660,40039;1,30E+01;5,93E+02
661,01074;2,40E+01;6,17E+02
661,62109;1,70E+01;5,93E+02
662,23145;2,00E+01;6,03E+02
662,8418;2,30E+01;6,11E+02
663,45215;2,10E+01;6,13E+02
664,0625;2,20E+01;6,02E+02
664,67285;2,20E+01;6,05E+02
665,2832;2,30E+01;6,11E+02
665,89355;1,90E+01;5,74E+02
666,50391;2,40E+01;6,35E+02
667,11426;2,80E+01;5,99E+02
667,72461;3,30E+01;6,26E+02
668,335;1,40E+01;5,99E+02
668,94531;1,80E+01;6,21E+02
669,55566;1,20E+01;5,76E+02
670,166;2,00E+01;5,86E+02
670,77637;2,20E+01;6,03E+02
671,38672;2,20E+01;6,37E+02
671,99707;1,90E+01;6,21E+02
672,60742;2,00E+01;6,08E+02
673,21777;2,60E+01;5,89E+02
673,82813;2,40E+01;6,04E+02
674,43848;3,20E+01;5,80E+02
675,04883;2,70E+01;5,81E+02
675,65918;1,70E+01;6,08E+02
676,26953;1,70E+01;5,80E+02
676,87988;2,00E+01;6,08E+02
677,49023;2,00E+01;5,93E+02
678,10059;2,00E+01;6,41E+02
678,71094;2,20E+01;5,89E+02
679,32129;1,40E+01;5,58E+02
679,93164;2,50E+01;5,47E+02
680,542;1,80E+01;5,65E+02
681,15234;2,20E+01;5,71E+02
681,7627;1,80E+01;6,11E+02
682,373;2,40E+01;5,97E+02
682,9834;1,80E+01;5,81E+02
683,59375;1,90E+01;5,33E+02
684,2041;2,10E+01;5,89E+02
684,81445;2,20E+01;6,01E+02
685,4248;2,90E+01;6,07E+02
686,03516;2,20E+01;5,92E+02
686,64551;1,10E+01;5,94E+02
687,25586;2,10E+01;5,65E+02
687,86621;2,20E+01;6,05E+02
688,47656;1,50E+01;5,57E+02
689,08691;2,30E+01;6,05E+02
689,69727;1,70E+01;5,83E+02
690,30762;2,00E+01;5,75E+02
690,918;1,60E+01;5,86E+02
691,52832;1,90E+01;5,74E+02
692,13867;2,60E+01;5,83E+02
692,749;2,30E+01;5,82E+02
693,35938;2,40E+01;5,84E+02
693,96973;1,70E+01;5,59E+02
694,58008;1,70E+01;5,59E+02
695,19043;1,80E+01;6,07E+02
695,80078;2,20E+01;5,49E+02
696,41113;2,60E+01;5,68E+02
697,02148;1,30E+01;5,55E+02
697,63184;1,60E+01;5,66E+02
698,24219;1,90E+01;5,84E+02
698,85254;2,20E+01;5,76E+02
699,46289;2,60E+01;5,75E+02
700,07324;1,20E+01;5,44E+02
700,68359;1,50E+01;5,81E+02
701,29395;1,60E+01;5,77E+02
701,9043;2,00E+01;5,67E+02
702,51465;2,80E+01;6,32E+02
703,125;1,80E+01;6,14E+02
703,73535;2,20E+01;5,71E+02
704,3457;2,00E+01;5,81E+02
704,95605;1,80E+01;5,81E+02
705,56641;2,00E+01;5,63E+02
706,17676;2,40E+01;5,81E+02
706,78711;2,30E+01;5,90E+02
707,39746;1,80E+01;5,65E+02
708,00781;2,30E+01;5,73E+02
708,61816;1,90E+01;5,67E+02
709,22852;2,20E+01;5,67E+02
709,83887;1,70E+01;5,78E+02
710,44922;1,70E+01;6,30E+02
711,05957;1,50E+01;5,56E+02
711,66992;2,20E+01;5,50E+02
712,28027;2,00E+01;5,96E+02
712,89063;1,80E+01;5,35E+02
713,501;2,30E+01;5,67E+02
714,11133;1,40E+01;5,86E+02
714,72168;1,50E+01;5,70E+02
715,332;2,10E+01;6,19E+02
715,94238;9,00E+00;5,47E+02
716,55273;2,00E+01;6,04E+02
717,16309;1,50E+01;5,81E+02
717,77344;2,40E+01;5,67E+02
718,38379;1,50E+01;6,00E+02
718,99414;1,70E+01;5,68E+02
719,60449;1,90E+01;5,68E+02
720,21484;1,80E+01;5,16E+02
720,8252;2,00E+01;5,61E+02
721,43555;1,90E+01;5,74E+02
722,0459;1,50E+01;5,89E+02
722,65625;2,60E+01;6,08E+02
723,2666;2,20E+01;5,38E+02
723,877;2,80E+01;6,02E+02
724,4873;1,60E+01;5,65E+02
725,09766;2,10E+01;5,77E+02
725,708;2,00E+01;5,61E+02
726,31836;1,40E+01;5,88E+02
726,92871;2,70E+01;5,66E+02
727,53906;2,20E+01;5,72E+02
728,14941;2,20E+01;5,60E+02
728,75977;1,40E+01;5,22E+02
729,37012;1,00E+01;5,93E+02
729,98047;2,20E+01;5,84E+02
730,59082;1,90E+01;6,04E+02
731,20117;2,10E+01;5,52E+02
731,81152;1,90E+01;5,56E+02
732,42188;2,40E+01;5,24E+02
733,03223;2,00E+01;5,69E+02
733,64258;2,10E+01;5,82E+02
734,25293;1,60E+01;5,76E+02
734,86328;2,20E+01;5,72E+02
735,47363;2,20E+01;5,87E+02
736,084;1,80E+01;5,52E+02
736,69434;1,50E+01;5,95E+02
737,30469;1,40E+01;5,73E+02
737,915;1,90E+01;5,62E+02
738,52539;2,30E+01;5,48E+02
739,13574;1,40E+01;5,64E+02
739,74609;1,50E+01;5,38E+02
740,35645;1,60E+01;5,33E+02
740,9668;2,60E+01;5,53E+02
741,57715;1,90E+01;5,36E+02
742,1875;1,10E+01;5,93E+02
742,79785;2,40E+01;5,38E+02
743,4082;2,20E+01;5,64E+02
744,01855;1,50E+01;5,73E+02
744,62891;1,60E+01;5,67E+02
745,23926;1,80E+01;5,38E+02
745,84961;1,10E+01;5,77E+02
746,46;2,00E+01;5,11E+02
747,07031;1,70E+01;5,09E+02
747,68066;1,40E+01;5,76E+02
748,291;1,70E+01;5,54E+02
748,90137;1,80E+01;5,62E+02
749,51172;2,30E+01;5,15E+02
750,12207;2,50E+01;5,85E+02
750,73242;1,00E+01;5,35E+02
751,34277;2,40E+01;6,01E+02
751,95313;2,00E+01;5,43E+02
752,56348;2,30E+01;5,93E+02
753,17383;1,10E+01;5,89E+02
753,78418;2,00E+01;5,42E+02
754,39453;3,00E+01;5,41E+02
755,00488;1,70E+01;5,74E+02
755,61523;1,70E+01;5,49E+02
756,22559;1,70E+01;5,41E+02
756,83594;1,30E+01;5,32E+02
757,44629;1,30E+01;5,43E+02
758,05664;2,00E+01;5,62E+02
758,667;1,00E+01;5,70E+02
759,27734;1,70E+01;6,06E+02
759,8877;1,70E+01;5,32E+02
760,498;2,60E+01;5,28E+02
761,1084;2,30E+01;5,38E+02
761,71875;2,60E+01;5,21E+02
762,3291;1,20E+01;5,43E+02
762,93945;1,30E+01;5,38E+02
763,5498;1,80E+01;5,06E+02
764,16016;1,20E+01;5,79E+02
764,77051;1,40E+01;5,25E+02
765,38086;9,00E+00;5,42E+02
765,99121;1,20E+01;5,11E+02
766,60156;1,70E+01;5,99E+02
767,21191;1,60E+01;5,66E+02
767,82227;1,20E+01;5,30E+02
768,43262;1,30E+01;4,99E+02
769,043;1,80E+01;5,46E+02
769,65332;1,50E+01;4,84E+02
770,26367;1,40E+01;5,64E+02
770,874;1,70E+01;4,92E+02
771,48438;1,50E+01;5,43E+02
772,09473;1,20E+01;5,71E+02
772,70508;1,30E+01;5,18E+02
773,31543;1,90E+01;5,54E+02
773,92578;1,40E+01;5,50E+02
774,53613;1,60E+01;5,38E+02
775,14648;1,10E+01;5,69E+02
775,75684;2,20E+01;5,23E+02
776,36719;1,30E+01;5,34E+02
776,97754;2,50E+01;5,23E+02
777,58789;1,40E+01;5,55E+02
778,19824;1,70E+01;5,42E+02
778,80859;1,60E+01;5,77E+02
779,41895;1,90E+01;4,83E+02
780,0293;1,80E+01;5,45E+02
780,63965;1,90E+01;5,51E+02
781,25;2,10E+01;5,27E+02
781,86035;1,40E+01;5,27E+02
782,4707;1,10E+01;5,37E+02
783,08105;1,80E+01;5,30E+02
783,69141;1,90E+01;5,27E+02
784,30176;1,90E+01;5,13E+02
784,91211;2,00E+01;4,97E+02
785,52246;1,50E+01;5,57E+02
786,13281;1,50E+01;5,23E+02
786,74316;1,40E+01;5,47E+02
787,35352;1,50E+01;5,38E+02
787,96387;9,00E+00;5,32E+02
788,57422;1,90E+01;5,31E+02
789,18457;1,70E+01;5,16E+02
789,79492;2,20E+01;5,17E+02
790,40527;1,90E+01;5,06E+02
791,01563;2,50E+01;5,33E+02
791,626;1,70E+01;5,20E+02
792,23633;1,60E+01;5,23E+02
792,84668;1,80E+01;5,45E+02
793,457;1,50E+01;5,22E+02
794,06738;2,00E+01;5,12E+02
794,67773;8,00E+00;5,43E+02
795,28809;1,50E+01;5,12E+02
795,89844;2,30E+01;5,38E+02
796,50879;1,10E+01;5,07E+02
797,11914;1,70E+01;5,15E+02
797,72949;1,40E+01;5,27E+02
798,33984;1,30E+01;5,22E+02
798,9502;1,40E+01;5,23E+02
799,56055;8,00E+00;5,29E+02
800,1709;1,40E+01;5,04E+02
800,78125;1,70E+01;5,37E+02
801,3916;1,70E+01;5,41E+02
802,002;2,70E+01;5,15E+02
802,6123;1,60E+01;4,93E+02
803,22266;1,00E+01;5,28E+02
803,833;1,40E+01;5,35E+02
804,44336;1,80E+01;5,36E+02
805,05371;1,90E+01;5,16E+02
805,66406;1,30E+01;5,21E+02
806,27441;1,70E+01;5,02E+02
806,88477;1,40E+01;5,17E+02
807,49512;9,00E+00;5,57E+02
808,10547;1,80E+01;4,99E+02
808,71582;1,50E+01;5,45E+02
809,32617;1,60E+01;5,30E+02
809,93652;1,20E+01;5,11E+02
810,54688;1,30E+01;5,42E+02
811,15723;1,60E+01;5,17E+02
811,76758;2,20E+01;5,21E+02
812,37793;1,50E+01;5,44E+02
812,98828;1,20E+01;5,06E+02
813,59863;1,80E+01;5,36E+02
814,209;1,40E+01;5,29E+02
814,81934;1,20E+01;5,29E+02
815,42969;1,20E+01;5,12E+02
816,04;1,90E+01;5,46E+02
816,65039;1,40E+01;5,11E+02
817,26074;1,50E+01;5,31E+02
817,87109;1,20E+01;5,06E+02
818,48145;2,10E+01;5,02E+02
819,0918;1,10E+01;5,22E+02
819,70215;1,50E+01;5,01E+02
820,3125;1,90E+01;5,11E+02
820,92285;1,30E+01;5,25E+02
821,5332;1,80E+01;5,04E+02
822,14355;1,40E+01;5,34E+02
822,75391;1,70E+01;5,37E+02
823,36426;2,00E+01;5,17E+02
823,97461;1,20E+01;4,78E+02
824,585;1,30E+01;4,79E+02
825,19531;1,50E+01;4,85E+02
825,80566;2,10E+01;5,04E+02
826,416;1,50E+01;5,01E+02
827,02637;1,40E+01;4,98E+02
827,63672;1,90E+01;4,82E+02
828,24707;1,10E+01;5,18E+02
828,85742;1,40E+01;4,82E+02
829,46777;1,50E+01;4,69E+02
830,07813;1,50E+01;5,25E+02
830,68848;2,20E+01;5,20E+02
831,29883;1,90E+01;4,85E+02
831,90918;1,20E+01;5,15E+02
832,51953;1,60E+01;4,39E+02
833,12988;2,30E+01;4,82E+02
833,74023;1,60E+01;5,29E+02
834,35059;1,60E+01;5,23E+02
834,96094;1,30E+01;4,91E+02
835,57129;2,00E+01;4,85E+02
836,18164;1,00E+01;5,48E+02
836,792;1,70E+01;5,05E+02
837,40234;1,30E+01;4,98E+02
838,0127;1,60E+01;4,86E+02
838,623;1,20E+01;4,99E+02
839,2334;1,00E+01;5,25E+02
839,84375;1,60E+01;5,28E+02
840,4541;8,00E+00;4,99E+02
841,06445;7,00E+00;5,11E+02
841,6748;1,40E+01;4,89E+02
842,28516;1,40E+01;5,03E+02
842,89551;1,50E+01;4,92E+02
843,50586;1,50E+01;4,99E+02
844,11621;2,30E+01;4,97E+02
844,72656;1,20E+01;4,72E+02
845,33691;1,10E+01;5,18E+02
845,94727;2,40E+01;4,83E+02
846,55762;1,50E+01;4,71E+02
847,168;1,60E+01;4,32E+02
847,77832;1,40E+01;5,01E+02
848,38867;1,80E+01;4,68E+02
848,999;1,50E+01;4,94E+02
849,60938;8,00E+00;5,33E+02
850,21973;1,90E+01;4,94E+02
850,83008;1,40E+01;4,99E+02
851,44043;1,10E+01;4,58E+02
852,05078;1,30E+01;4,89E+02
852,66113;1,40E+01;4,85E+02
853,27148;1,60E+01;5,00E+02
853,88184;1,30E+01;5,23E+02
854,49219;1,60E+01;4,98E+02
855,10254;1,30E+01;4,87E+02
855,71289;1,60E+01;4,88E+02
856,32324;1,70E+01;4,80E+02
856,93359;1,60E+01;4,41E+02
857,54395;1,30E+01;4,71E+02
858,1543;1,50E+01;4,58E+02
858,76465;1,60E+01;5,06E+02
859,375;1,10E+01;5,00E+02
859,98535;1,10E+01;4,47E+02
860,5957;1,30E+01;4,72E+02
861,20605;1,20E+01;4,80E+02
861,81641;1,60E+01;4,63E+02
862,42676;1,80E+01;4,99E+02
863,03711;1,00E+01;4,85E+02
863,64746;1,20E+01;4,35E+02
864,25781;1,30E+01;5,26E+02
864,86816;1,70E+01;4,52E+02
865,47852;1,60E+01;4,75E+02
866,08887;2,00E+01;4,87E+02
866,69922;1,20E+01;4,79E+02
867,30957;5,00E+00;5,06E+02
867,91992;8,00E+00;4,97E+02
868,53027;1,50E+01;4,54E+02
869,14063;1,80E+01;4,87E+02
869,751;1,10E+01;4,87E+02
870,36133;1,00E+01;4,55E+02
870,97168;2,30E+01;4,50E+02
871,582;5,00E+00;4,38E+02
872,19238;1,70E+01;5,23E+02
872,80273;1,10E+01;4,87E+02
873,41309;1,60E+01;4,72E+02
874,02344;1,50E+01;5,54E+02
874,63379;1,20E+01;4,91E+02
875,24414;1,50E+01;4,77E+02
875,85449;1,20E+01;4,78E+02
876,46484;2,20E+01;4,83E+02
877,0752;1,40E+01;4,44E+02
877,68555;1,20E+01;5,06E+02
878,2959;1,20E+01;4,48E+02
878,90625;2,60E+01;5,22E+02
879,5166;1,40E+01;4,42E+02
880,127;1,80E+01;4,52E+02
880,7373;1,50E+01;4,69E+02
881,34766;1,60E+01;4,63E+02
881,958;1,80E+01;4,75E+02
882,56836;1,40E+01;4,68E+02
883,17871;8,00E+00;4,80E+02
883,78906;2,40E+01;4,69E+02
884,39941;2,20E+01;4,54E+02
885,00977;1,50E+01;5,12E+02
885,62012;8,00E+00;4,90E+02
886,23047;1,80E+01;4,66E+02
886,84082;2,10E+01;4,81E+02
887,45117;1,30E+01;4,75E+02
888,06152;8,00E+00;4,68E+02
888,67188;1,90E+01;4,87E+02
889,28223;1,70E+01;5,03E+02
889,89258;1,60E+01;5,14E+02
890,50293;1,20E+01;4,98E+02
891,11328;8,00E+00;4,76E+02
891,72363;1,60E+01;4,65E+02
892,334;1,30E+01;4,97E+02
892,94434;1,00E+01;4,90E+02
893,55469;1,70E+01;4,58E+02
894,165;2,00E+01;4,36E+02
894,77539;2,00E+01;4,24E+02
895,38574;1,90E+01;4,64E+02
895,99609;9,00E+00;4,96E+02
896,60645;1,10E+01;4,98E+02
897,2168;1,30E+01;4,79E+02
